File,Valid_Rays,Prior_NmF2,Prior_hmF2,Post_NmF2,Post_hmF2,Abel_NmF2,Abel_hmF2,Post_Abel_RMSE,Prior_TEC_RMSE,Prior_TEC_MAE,Post_TEC_RMSE,Post_TEC_MAE,RelTEC_TEC_RMSE,RelTEC_TEC_MAE,RelTEC_TEC_bias_TECU,RelTEC_NmF2,RelTEC_hmF2,Processing_Time_s,Status
podTc2_GN04.2025.178.00.36.0032.E24.00_0000.0001_nc,327,,,,,,,,,,,,,,,,,0.012266874313354492,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.37.0033.G14.00_0000.0001_nc,459,,,,,,,,,,,,,,,,,0.01577591896057129,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.38.0030.C38.00_0000.0001_nc,348,,,,,,,,,,,,,,,,,0.01877450942993164,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.38.0034.R14.01_0000.0001_nc,658,,,,,,,,,,,,,,,,,0.020975351333618164,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.39.0026.R08.00_0000.0001_nc,369,,,,,,,,,,,,,,,,,0.017931222915649414,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.41.0025.E29.01_0000.0001_nc,433,,,,,,,,,,,,,,,,,0.019495725631713867,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.43.0027.E36.00_0000.0001_nc,741,,,,,,,,,,,,,,,,,0.014667510986328125,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.43.0027.G09.00_0000.0001_nc,392,,,,,,,,,,,,,,,,,0.01287984848022461,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.43.0034.R12.00_0000.0001_nc,497,,,,,,,,,,,,,,,,,0.01913595199584961,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.44.0027.E33.01_0000.0001_nc,581,,,,,,,,,,,,,,,,,0.012247085571289062,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.44.0033.E31.00_0000.0001_nc,400,,,,,,,,,,,,,,,,,0.01473546028137207,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.46.0025.C33.01_0000.0001_nc,394,,,,,,,,,,,,,,,,,0.02063751220703125,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.46.0027.G01.01_0000.0001_nc,533,,,,,,,,,,,,,,,,,0.019678354263305664,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.46.0029.R22.01_0000.0001_nc,472,,,,,,,,,,,,,,,,,0.013734817504882812,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.46.0040.G08.00_0000.0001_nc,923,,,,,,,,,,,,,,,,,0.0345001220703125,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.47.0025.E04.00_0000.0001_nc,251,,,,,,,,,,,,,,,,,0.016874074935913086,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.47.0025.G03.01_0000.0001_nc,377,,,,,,,,,,,,,,,,,0.014011621475219727,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.48.0028.C30.01_0000.0001_nc,580,,,,,,,,,,,,,,,,,0.01951456069946289,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.49.0029.C27.01_0000.0001_nc,409,,,,,,,,,,,,,,,,,0.013770818710327148,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.49.0033.E25.01_0000.0001_nc,593,,,,,,,,,,,,,,,,,0.0159149169921875,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.50.0024.R07.01_0000.0001_nc,386,,,,,,,,,,,,,,,,,0.016513586044311523,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.50.0030.C37.00_0000.0001_nc,268,,,,,,,,,,,,,,,,,0.022124052047729492,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.51.0026.G21.00_0000.0001_nc,386,,,,,,,,,,,,,,,,,0.014624595642089844,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.51.0030.C28.01_0000.0001_nc,551,,,,,,,,,,,,,,,,,0.027007102966308594,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.52.0023.R24.01_0000.0001_nc,913,,,,,,,,,,,,,,,,,0.016358137130737305,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.52.0030.G30.00_0000.0001_nc,391,,,,,,,,,,,,,,,,,0.020278215408325195,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.52.0031.G17.01_0000.0001_nc,437,,,,,,,,,,,,,,,,,0.01590251922607422,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.53.0024.E06.00_0000.0001_nc,116,,,,,,,,,,,,,,,,,0.01292729377746582,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.53.0026.E11.01_0000.0001_nc,439,,,,,,,,,,,,,,,,,0.013283252716064453,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.53.0026.G06.01_0000.0001_nc,458,,,,,,,,,,,,,,,,,0.012969017028808594,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.53.0027.E09.00_0000.0001_nc,272,,,,,,,,,,,,,,,,,0.01747298240661621,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.53.0030.G07.00_0000.0001_nc,418,,,,,,,,,,,,,,,,,0.014217138290405273,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.54.0032.C23.00_0000.0001_nc,388,,,,,,,,,,,,,,,,,0.01259303092956543,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.54.0033.R11.00_0000.0001_nc,448,,,,,,,,,,,,,,,,,0.01627492904663086,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.55.0036.E23.00_0000.0001_nc,565,,,,,,,,,,,,,,,,,0.019191265106201172,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.56.0026.C20.00_0000.0001_nc,291,,,,,,,,,,,,,,,,,0.013607025146484375,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.58.0027.R02.00_0000.0001_nc,355,,,,,,,,,,,,,,,,,0.012901782989501953,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.59.0023.G04.01_0000.0001_nc,514,,,,,,,,,,,,,,,,,0.017719030380249023,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.59.0026.G05.00_0000.0001_nc,389,,,,,,,,,,,,,,,,,0.01647639274597168,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.59.0028.E05.00_0000.0001_nc,421,,,,,,,,,,,,,,,,,0.01551365852355957,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.01.0025.R08.01_0000.0001_nc,393,,,,,,,,,,,,,,,,,0.012275457382202148,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
